id,name,duration,artist_name,is_explicit,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,Pop,Rock,Hip Hop,Folk,Metal,Blues,Jazz
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,202333,Twenty One Pilots,False,4,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,85,0,1,0,0,0,0,0
6ST0SyBZwxoB4pVgyEQ26s,Strong Reflection,331200,Mars Red Sky,False,4,0.431,0.5,9,-7.253,1,0.0356,0.000958,0.0188,0.11,0.376,119.058,0,0,1,0,0,1,0,0
6C7RJEIUDqKkJRZVWdkfkH,Stronger,311866,Kanye West,True,4,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,2,0,0,1,0,0,0,0
1uQkbSggaHQHNaUqlAIHy4,Stronger Than That,157040,Bahamas,False,4,0.747,0.545,0,-4.472,1,0.027,0.463,0.00173,0.0786,0.856,95.894,0,0,1,0,1,0,0,0
0U7jaDYiUurdVWURlrKg0P,Stubborn Love,278973,The Lumineers,False,4,0.595,0.56,0,-11.688,1,0.0378,0.59,0.0179,0.196,0.248,114.988,0,0,1,0,1,0,0,0
5FZmUoQpCBwuyTyULpP0bz,Stuck,175546,Kid Bombardos,False,4,0.343,0.88,7,-5.176,1,0.0584,0.027,0.063,0.0672,0.902,84.199,2,1,0,0,0,0,0,0
1vAUiNhmQH9Ejjvd5QU1XG,Stunner,287960,Milky Chance,False,4,0.737,0.804,9,-7.725,1,0.0465,0.0949,0.0,0.186,0.884,98.053,0,1,0,0,0,0,0,0
4X5SPQkqFEtL8bfc2ENGRD,Stunner,200066,Piano Tribute Players,False,4,0.638,0.39,4,-17.988,1,0.0473,0.987,0.945,0.112,0.431,98.041,0,1,0,0,0,0,0,0
2lyu2XFQBRMFThZNF1bNkd,Submarines,163213,The Lumineers,False,3,0.668,0.514,7,-9.857,1,0.0477,0.919,0.141,0.263,0.611,190.112,0,0,1,0,1,0,0,0
19yGmm9FjEZdZc5j98WDe4,Subterranean Homesick Alien,267693,Radiohead,False,3,0.316,0.592,0,-8.916,1,0.0296,0.0498,0.00139,0.103,0.32,150.537,4,0,1,0,1,0,0,0
1OJxI8lIWRqBvouJxW1nzN,Subwoofer Lullaby,208562,C418,False,4,0.329,0.0141,0,-23.72,1,0.0398,0.921,0.919,0.104,0.0387,74.011,64,1,0,0,0,0,0,0
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",243490,Lil Wayne,True,4,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,77,1,1,1,0,0,0,0
2eT2XA8FH6yKqIO5AbqMjs,Sue (Or In a Season of Crime),280373,David Bowie,False,4,0.385,0.868,11,-5.688,0,0.0921,0.0219,0.0135,0.632,0.355,170.134,42,0,1,0,0,0,0,0
0VmXjHAo3kw1mTemwOk8Rx,Sugar On My Tongue,340600,Fly Golden Eagle,False,4,0.431,0.574,6,-8.968,0,0.0272,0.00525,0.639,0.562,0.511,97.557,0,0,0,0,1,0,0,0
6XeZAxu3vplOS69WT7EwR6,SuHold,200799,Radio Radio,False,4,0.779,0.71,0,-6.058,1,0.071,0.175,0.0,0.301,0.937,116.029,0,0,0,0,0,0,1,0
0scQIzgcOhnmfqfOTpRUFH,Suicide Saturday,212885,Hippo Campus,False,4,0.443,0.719,5,-5.555,1,0.033,0.0225,0.0,0.227,0.559,155.895,60,1,1,0,0,0,0,0
2x4DW2FItY2bHdOvEm30kM,Summer Guest,224613,�sgeir,False,4,0.564,0.356,3,-14.839,1,0.0267,0.705,0.0569,0.135,0.519,106.06,26,0,0,0,1,0,0,0
7z9xJdQKr6EVskLl3LkfLb,The Sun,256933,WhoMadeWho,False,4,0.612,0.752,5,-3.804,0,0.0484,0.000246,0.0575,0.0985,0.834,135.002,0,1,1,0,0,0,0,0
4nwKdZID1ht0lDBJ5h2p87,Sun King - Remastered 2009,146266,The Beatles,False,4,0.483,0.177,2,-17.629,1,0.0277,0.284,0.499,0.116,0.192,74.994,56,0,1,0,1,0,0,0
7Jk2pg4g0c5rz5AfkEGMRp,Sun's Coming Up,320293,Tame Impala,False,3,0.286,0.806,7,-7.056,0,0.0937,0.956,0.0764,0.615,0.328,123.858,46,0,0,0,1,1,0,0
2zPVWY47gjrIAVHXQ5wfd9,A Sunday Smile,217573,Beirut,False,3,0.314,0.425,5,-9.379,1,0.032,0.896,0.000819,0.304,0.441,161.774,0,0,1,0,1,0,0,0
0AHajgQvYECbQCndjgch5u,Sundays,130199,Kid Bombardos,False,3,0.496,0.674,3,-6.058,1,0.0473,0.00645,6.47e-05,0.245,0.966,191.13,0,1,0,0,0,0,0,0
0SkwJdusYjkZeoCf9TagLT,Sunrise / All Inclusive War Tour (feat. Poncho French),374960,Radio Radio,False,4,0.665,0.883,9,-6.335,0,0.164,0.147,0.00787,0.174,0.536,105.024,0,0,0,0,0,0,1,0
0bHrVjuoM6rTF7ACXLOp3Q,Sunshine Blues,140640,Bahamas,False,4,0.815,0.213,11,-13.647,1,0.0417,0.866,0.0605,0.114,0.368,117.163,13,0,1,0,1,0,0,0
26FfcTUMhreHE2YSheGN1u,Super ordinaire,203173,TRICOT MACHINE,False,4,0.602,0.255,2,-10.64,1,0.0438,0.933,0.541,0.0918,0.19,124.578,14,0,0,0,0,0,1,0
186hvCTyrni4KT9nwIQ7zS,Superheroes,237800,Daft Punk,False,4,0.619,0.739,11,-8.204,0,0.0792,0.00405,0.00346,0.102,0.675,140.875,57,0,0,1,0,0,0,0
4q7E3VdYckNsnBRn4rvFdR,Superior Circle,395640,Fly Golden Eagle,False,1,0.255,0.749,9,-8.465,1,0.0504,0.00509,0.816,0.0933,0.0572,109.277,0,0,0,0,1,0,0,0
25r99eqlm3lHGnZHoeg7YX,Supersymmetry,676857,Arcade Fire,False,4,0.292,0.323,8,-17.698,1,0.0745,0.804,0.829,0.351,0.256,107.983,0,0,1,0,0,0,0,0
0ejXUaYlMH4TmZerLklBvD,Surf Rider,199973,The Lively Ones,False,4,0.58,0.578,9,-11.823,1,0.0297,0.184,0.903,0.105,0.846,141.555,0,0,1,0,0,0,0,0
2L93TdW2GMue1H2zlkt30F,Suzanne,229293,Leonard Cohen,False,4,0.409,0.172,6,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,64,0,1,0,1,0,0,0
6ISZFNhKpqWIMoBOEV7xtT,Swamp Magic,181240,Timber Timbre,False,3,0.394,0.629,2,-8.259,1,0.0397,0.919,0.825,0.241,0.0968,111.031,0,0,1,0,1,0,0,0
1ZS5HBMAmZk3gjFcedts66,Sway - 2009 Mix,232533,The Rolling Stones,False,4,0.33,0.895,5,-3.435,1,0.0399,0.221,0.737,0.408,0.54,144.945,48,0,1,0,0,0,0,0
1SssFw74DdHVjRa6ADggdD,Sweat (A La La La La Long),227067,Inner Circle,False,4,0.787,0.728,0,-7.705,1,0.218,0.0124,0.0,0.157,0.94,173.026,72,1,0,0,0,0,0,0
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,240400,The Neighbourhood,False,4,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,89,1,1,0,0,0,0,0
5vIdPoGUqHL1gYsL4QAaKL,Sweatshop,274733,Brazilian Girls,False,4,0.523,0.55,1,-8.174,0,0.0411,0.0572,0.784,0.0595,0.26,89.906,16,1,1,0,0,0,0,0
4NsPgRYUdHu2Q5JRNgXYU5,Sweden,215500,C418,False,4,0.642,0.01,2,-25.164,1,0.0446,0.992,0.945,0.103,0.197,87.971,66,1,0,0,0,0,0,0
4IrwtZXVZfLvAINZDm3s8t,Sweet Sun,201773,Piano Tribute Players,False,4,0.673,0.447,0,-15.32,1,0.047,0.984,0.919,0.14,0.331,116.021,0,1,0,0,0,0,0,0
5CXuWIwBnyMVmhAtpHBmuO,Sweet Sun,274000,Milky Chance,False,4,0.645,0.92,7,-7.113,1,0.042,0.0678,0.0,0.0797,0.921,115.995,47,1,0,0,0,0,0,0
4dpEYOPcmHNfvERbiajp3G,Sweetie Little Jean,224893,Cage The Elephant,False,4,0.524,0.532,6,-6.07,0,0.026,0.0285,7.86e-05,0.242,0.367,135.678,61,0,1,0,0,0,1,0
0nWNsAGL83rLorldSfdBii,Swim and Sleep (Like a Shark),165226,Unknown Mortal Orchestra,False,4,0.766,0.806,8,-10.011,1,0.0403,0.124,0.171,0.119,0.76,123.509,35,0,1,1,1,0,0,0
5Bvcl9RyQqCtMFRnEUHiTk,Swim and Sleep (Like a Shark) - Acoustic Version,162426,Unknown Mortal Orchestra,False,4,0.704,0.16,7,-13.493,1,0.0416,0.879,0.00172,0.183,0.46,131.168,27,0,1,1,1,0,0,0
2xFJd5Ev3h4zYVuXIX43Y2,Swimming Pools,174011,Patrick Watson,False,3,0.397,0.0172,9,-28.353,0,0.059,0.986,0.897,0.113,0.181,125.829,17,0,0,0,1,0,0,0
6bDoisDjjFHgvvzwq37lZf,Swing Lo Magellan - Acoustic Version,167666,Unknown Mortal Orchestra,False,4,0.734,0.0738,0,-18.086,1,0.0451,0.917,0.0238,0.116,0.357,100.335,33,0,1,1,1,0,0,0
7otV7kSzDMo11qLlw8pAtr,Swingin Party,222362,Lorde,False,4,0.337,0.245,10,-13.442,1,0.0384,0.92,2.56e-05,0.119,0.107,107.472,56,1,0,0,0,0,0,0
2DNlj0aLj0LoKGiCqVzwZZ,Swish,388218,Dead Obies,False,4,0.853,0.72,8,-5.471,1,0.293,0.185,0.0,0.34,0.61,127.372,0,0,0,1,0,0,0,0
2rAMEH9r80J7vGtT2ZVuwn,Synthetica,234693,Metric,False,4,0.375,0.874,0,-4.069,1,0.0385,5.06e-05,0.00462,0.104,0.156,158.961,33,1,1,0,0,0,0,0
0K3sHr3o2Od6BNCgZwT5lJ,Synthetica - Acoustic,174906,Metric,True,4,0.521,0.446,9,-6.964,0,0.0248,0.351,0.0,0.144,0.207,100.887,17,1,1,0,0,0,0,0
1gqHbbTmvhosxUqYbdcney,T and T,116933,The Breeders,False,4,0.436,0.582,11,-11.067,1,0.0341,0.0925,0.923,0.105,0.376,136.418,0,0,1,0,1,0,0,0
5WSEhaSsKHehsE0AgRd4km,T'aurais pas pu nous prendre � deux,227906,Philippe Brach,False,3,0.626,0.493,5,-5.435,1,0.0384,0.614,0.0,0.0888,0.259,114.24,0,0,0,0,0,0,1,0
7fWWbkok99Tvh8aly2Buox,Ta f�te,175426,Stromae,False,4,0.68,0.851,11,-7.665,0,0.12,0.00114,0.00193,0.308,0.593,127.954,59,1,0,0,0,0,0,0
7mKlQARRdqffUXGmf93NHw,Take Back The Instant,207200,General Elektriks,False,4,0.584,0.91,1,-4.57,1,0.0663,0.0123,0.000219,0.079,0.625,187.937,5,1,0,0,0,0,0,0
325toqbCzE1g1pYIED7U4C,Take It Back,372225,Pink Floyd,False,4,0.469,0.602,7,-11.156,1,0.0289,0.133,0.00613,0.273,0.131,112.427,51,0,1,0,0,0,0,0
0seTertVGvHrEJu7hlIWRq,Take It Or Leave It,196066,The Strokes,False,4,0.43,0.913,2,-6.203,0,0.0389,0.000959,0.369,0.137,0.481,154.06,50,0,1,0,0,0,1,0
257IVSkscpKixJ50jAGfZK,Take It Or Leave It,207313,Cage The Elephant,False,4,0.704,0.846,0,-3.034,1,0.0922,0.0271,0.000269,0.063,0.653,119.946,35,0,1,0,0,0,1,0
4YjYsTU7JcrUhJUjSbOqOX,Take It To The Hole,216853,LMFAO,True,4,0.708,0.79,7,-5.341,1,0.0665,0.00274,0.0,0.399,0.721,119.97,19,1,0,1,0,0,0,0
4qkqqKgFjEF88fzlt8erpg,Take Me Home,160346,Perfume Genius,False,3,0.222,0.355,2,-10.173,0,0.0309,0.43,0.00772,0.0923,0.48,186.108,0,1,1,0,1,0,0,0
6ooluO7DiEhI1zmK94nRCM,Take Me Out,237026,Franz Ferdinand,False,4,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,37,0,1,0,0,0,0,0
0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,241693,Hozier,False,4,0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.07,68,1,1,0,1,0,0,0
6d0wEqM0jJTNv1asKflGGi,Take Me to Church - Live From Spotify London,246493,Hozier,False,3,0.624,0.217,2,-9.54,0,0.0481,0.859,0.0,0.7,0.287,124.958,47,1,1,0,1,0,0,0
1cmuZLsrQ0XN4ldFGeIKpI,Take Me to Church - Live in America - Spring/Summer 2015,260293,Hozier,False,4,0.352,0.739,5,-4.862,1,0.0356,0.299,7.81e-05,0.956,0.302,130.655,30,1,1,0,1,0,0,0
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,225280,a-ha,False,4,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,85,1,1,0,0,0,0,0
6SdAztAqklk1zAmUHhU4N7,Taken for a Fool,203240,The Strokes,False,4,0.569,0.89,5,-4.447,1,0.0559,0.00595,0.0112,0.226,0.885,137.044,58,0,1,0,0,0,1,0
7jg9px5ZoIX9MzYrQ27Z37,Taking Off,189051,Beach Fossils,False,4,0.517,0.837,4,-5.561,1,0.0349,0.00074,0.548,0.114,0.792,140.011,0,0,1,0,1,0,0,0
4PC980ogog96vWJyTNffrP,Talk Show Host,257226,Radiohead,True,4,0.436,0.659,0,-11.344,0,0.0563,0.344,0.031,0.0854,0.453,177.172,43,0,1,0,1,0,0,0
6dUk3McgXlI5zublTmqYEp,Talk To The Bomb,342920,Brazilian Girls,False,4,0.65,0.93,6,-6.11,0,0.155,0.0885,0.00393,0.335,0.377,119.986,7,1,1,0,0,0,0,0
0ZwlxoHAnvkCRjsOrHAleU,Talking Backwards,187733,Real Estate,False,4,0.408,0.875,5,-6.036,1,0.0301,0.0299,0.823,0.169,0.56,150.782,54,1,1,0,1,0,0,0
0jAr9A17yhReqbNLCrM0LO,Tame,116133,Pixies,False,4,0.555,0.786,0,-6.416,1,0.0707,0.00404,0.758,0.4,0.91,137.392,0,0,1,0,0,0,0,0
4oppGjEIBXO0a63FYYjCbk,Tangible Intangible,312026,Fly Golden Eagle,False,4,0.466,0.704,2,-8.626,1,0.0274,0.154,0.000656,0.148,0.59,104.074,0,0,0,0,1,0,0,0
2ThdB23G9Rgf1ExndFGEEg,Tap Out,222360,The Strokes,False,4,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,54,0,1,0,0,0,1,0
0Etdshb7TsPs3kPII6V0cR,Tape Deck,201226,Jack Johnson,False,4,0.761,0.752,10,-5.144,1,0.0673,0.611,0.0676,0.0516,0.848,147.216,50,0,0,0,1,0,0,0
4tmwiN9YU7xMjh2hoqcVuI,Taro,305980,alt-J,False,4,0.356,0.48,5,-10.633,1,0.0347,0.778,0.00327,0.0784,0.283,171.79,57,0,1,0,0,0,0,0
7fh53ta3vAOGJMQ4i5tCHe,A Taste Of Honey - Remastered 2009,123480,The Beatles,False,3,0.42,0.372,1,-11.416,0,0.0327,0.698,0.0,0.104,0.412,101.408,47,0,1,0,1,0,0,0
1bkfNYTlzatI8loSL0TXlg,Taxi Cab,235733,Vampire Weekend,False,4,0.694,0.364,2,-15.761,1,0.0668,0.295,0.493,0.0796,0.69,167.941,0,0,1,0,0,0,0,0
5hjEV7SXomAtsKbGoUu0eD,Taxman - Take 11 / Anthology 2 Version,152173,The Beatles,False,4,0.468,0.517,7,-9.664,1,0.0573,0.0636,0.0,0.258,0.873,132.471,28,0,1,0,1,0,0,0
4BRkPBUxOYffM2QXVlq7aC,Taxman - Remastered 2009,158853,The Beatles,False,4,0.469,0.596,7,-8.348,1,0.0749,0.0101,0.0,0.321,0.783,133.586,60,0,1,0,1,0,0,0
4PJzmHR3kVO0fC8oljkSDw,Tcheindre Together,212412,Radio Radio,False,4,0.793,0.734,0,-5.886,1,0.185,0.019,5.82e-06,0.17,0.756,127.951,0,0,0,0,0,0,1,0
2ivBbLdt0jFnc2NonuYBaq,Tea For Two,465173,Lester Young,False,4,0.502,0.403,8,-12.038,1,0.0472,0.947,0.347,0.101,0.673,133.296,0,0,0,0,0,0,0,1
4ZdjCuiWBv2weLftWPJ72c,Teachers,173493,Daft Punk,False,4,0.98,0.486,6,-7.31,1,0.251,0.03,0.823,0.0995,0.823,123.206,51,0,0,1,0,0,0,0
15jRg8Ejs7X3JEHw38TSN3,Team,193058,Lorde,False,4,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,71,1,0,0,0,0,0,0
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,188493,Twenty One Pilots,False,4,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,75,0,1,0,0,0,0,0
4yjlWacI4vXSwtE7Kq7rUH,Technologic - Radio Edit [Radio Edit],166586,Daft Punk,False,4,0.791,0.56,9,-5.774,1,0.236,0.000356,1.05e-06,0.107,0.712,127.458,43,0,0,1,0,0,0,0
1MrvutXz2Ba0elf4OmZA8z,Teddy Boy - Anthology 3 Version,198453,The Beatles,False,4,0.678,0.434,2,-11.51,1,0.104,0.494,0.0,0.175,0.766,73.872,27,0,1,0,1,0,0,0
55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,227760,Katy Perry,False,4,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,70,1,0,0,0,0,0,0
0thY9tOSKUd8WSdbgfJzcj,Teenage Kicks,147186,The Undertones,False,4,0.395,0.763,2,-4.573,1,0.0443,0.000181,0.0,0.17,0.477,134.983,0,0,1,0,0,0,1,0
0XjGNZBJuZoGMpSmorv6fz,Teeth,327021,Cage The Elephant,False,4,0.301,0.978,11,-1.194,0,0.11,0.204,0.00171,0.0717,0.222,133.613,25,0,1,0,0,0,1,0
0dO0q0guGCFzKmiC2fNyiq,Tehuacana,325506,Fly Golden Eagle,False,4,0.194,0.689,3,-8.313,0,0.0417,0.00136,0.498,0.116,0.437,133.692,0,0,0,0,1,0,0,0
272WzJYX3bXteV3cbfGeK6,Telescope,228295,Cage The Elephant,False,4,0.593,0.481,0,-4.813,1,0.0278,0.307,1.46e-05,0.0958,0.147,93.476,43,0,1,0,0,0,1,0
2jnr9KaaMAmvk0zMcM9UzV,Tell Me What You See - Remastered 2009,157986,The Beatles,False,4,0.592,0.796,7,-8.125,1,0.0429,0.061,0.0,0.131,0.7,136.675,47,0,1,0,1,0,0,0
0Wzp5pWPoX0YoBg002HXL9,Tell Me Why - Remastered 2009,128693,The Beatles,False,3,0.267,0.688,11,-6.309,0,0.0388,0.586,0.0,0.307,0.797,150.942,49,0,1,0,1,0,0,0
2qoLCpTRYv6h8Vx94hxkvl,Ten Cent Pistol,269306,The Black Keys,False,4,0.588,0.488,0,-8.462,0,0.03,0.325,0.0139,0.18,0.328,104.717,50,0,1,0,0,0,1,0
4kb6pH28RIiSSVd2kfS1S0,Ten Thousand Hours,249534,Macklemore & Ryan Lewis,False,4,0.374,0.758,3,-7.566,0,0.305,0.199,0.0,0.144,0.535,83.821,7,1,1,1,0,0,0,0
74fpNVAJrKGQuqHETi4WSt,Tennis Court,198907,Lorde,True,4,0.764,0.567,0,-8.585,1,0.0609,0.0126,9.51e-05,0.257,0.428,89.988,61,1,0,0,0,0,0,0
20hvFkrPpx3pA1ovLoXjgN,Terminus,275360,Ariane Moffatt,False,4,0.527,0.733,10,-9.824,0,0.0259,0.323,0.83,0.0627,0.805,79.99,5,0,0,0,1,0,1,0
2jmVGWe4MYY1zAAzpFHHcC,Territorial Pissings,142946,Nirvana,False,4,0.285,0.979,2,-4.428,1,0.175,0.000144,0.0,0.334,0.108,182.7,57,0,1,0,0,0,0,0
6zwVOjTq5sI0vNx3SEwowp,Tes Invectives,231600,Ariane Moffatt,False,4,0.638,0.387,9,-11.248,1,0.039,0.0969,0.248,0.107,0.131,90.132,9,0,0,0,1,0,1,0
23Bng9pVMScjp7Q0tvMm0T,Tesselation,152824,Mild High Club,False,4,0.668,0.406,4,-9.466,1,0.0321,0.138,0.13,0.096,0.548,73.998,0,0,1,0,1,0,0,0
1o22EcqsCANhwYdaNOSdwS,Tessellate,181400,alt-J,False,4,0.702,0.607,2,-6.509,1,0.0405,0.364,0.0263,0.123,0.436,116.961,57,0,1,0,0,0,0,0
65fh2b2fPmwcWPIJQFl2Vd,Tessellate - Ben De Vries Remix,246740,alt-J,False,4,0.649,0.707,4,-9.287,0,0.0543,0.0419,0.609,0.138,0.369,120.91,15,0,1,0,0,0,0,0
3qLwtC9jEWugjkzyZlYgeg,Test Me,235826,The xx,False,4,0.253,0.177,6,-17.696,1,0.042,0.904,0.0615,0.119,0.0395,120.259,0,1,1,0,0,0,0,0
7MUHJdOtvdub1IKgGkurNQ,T�te premi�re,259133,Louis-Jean Cormier,False,3,0.383,0.419,0,-6.783,1,0.0322,0.839,1.25e-05,0.353,0.416,123.342,0,0,0,0,0,0,1,0
3k6zSunlStXxWF0s1063lk,Thank You Girl - Remastered 2009,123600,The Beatles,False,4,0.553,0.71,2,-10.492,1,0.0314,0.449,1.19e-06,0.0989,0.972,137.717,37,0,1,0,1,0,0,0
5845nYfGBbBomqEnf7pC7Q,That Means A Lot - Anthology 2 Version,146373,The Beatles,False,4,0.433,0.813,9,-7.096,1,0.0432,0.00446,0.00015,0.0546,0.523,124.225,34,0,1,0,1,0,0,0
2d64G7VaZdHQuAquz5HQNu,That Old Feeling,183893,Chet Baker,False,4,0.643,0.175,5,-16.813,0,0.0391,0.633,4.24e-05,0.143,0.642,78.031,56,0,0,0,0,0,0,1
5AxDzt8VmHreQaDatK6TD5,That'll Be The Day - Anthology 1 Version,127680,The Quarrymen,False,4,0.639,0.484,9,-7.892,1,0.0469,0.992,0.0,0.112,0.893,134.468,35,0,0,0,1,0,0,1
7rUkzuaCFJx2UwXTWEpcDe,That's Right,232946,Cage The Elephant,False,4,0.518,0.877,6,-6.644,0,0.0373,0.017,0.448,0.151,0.625,95.408,48,0,1,0,0,0,1,0
3qHXzf0by16xKOo0W0SBbY,There�s An Answer,255733,WhoMadeWho,False,4,0.577,0.384,8,-13.845,1,0.0409,0.164,0.676,0.11,0.116,139.992,0,1,1,0,0,0,0,0
7wwkhCE1rHAHxpfu5TtvDa,There She Goes,156600,Leon Bridges,False,4,0.66,0.693,0,-6.764,1,0.0654,0.374,0.0,0.299,0.923,145.019,44,0,0,0,0,0,1,0
54yb0lR0tYNGOjsBMwouJe,There Will Never Be Another - Live Remastered,971493,Chet Baker,False,4,0.481,0.5,1,-11.797,1,0.0492,0.758,0.00312,0.637,0.575,121.742,12,0,0,0,0,0,0,1
1eghoZLe436O2AHiZaoGVQ,There Will Never Be Another You,208468,Lester Young,False,4,0.559,0.0348,0,-17.576,0,0.0484,0.989,0.231,0.0925,0.382,83.089,0,0,0,0,0,0,0,1
2zPANzQTt5Nbkg0eBPb7HI,There Will Never Be Another You - Vocal Version,180626,Chet Baker,False,3,0.513,0.112,3,-16.156,1,0.0574,0.949,0.0018,0.0721,0.577,168.754,47,0,0,0,0,0,0,1
4dessGxnKXmTbHPhVgqODq,There's A Place - Remastered 2009,110493,The Beatles,False,4,0.455,0.582,4,-10.009,1,0.0292,0.629,4.22e-06,0.172,0.927,140.928,47,0,1,0,1,0,0,0
3ghXwIS6cr3P5InauKlqFy,These Days,311840,The Black Keys,False,4,0.436,0.288,7,-10.726,1,0.0315,0.746,0.00208,0.098,0.268,117.482,43,0,1,0,0,0,1,0
2NDhtjCrwf74nXwkGoHbB3,These Foolish Things,212666,Lester Young,False,5,0.481,0.0463,0,-18.471,0,0.0976,0.987,0.167,0.0945,0.241,169.374,0,0,0,0,0,0,0,1
6Ay1CpxfFjUduPqFnv26lR,They Want My Soul,201546,Spoon,False,4,0.647,0.95,0,-2.811,1,0.0387,0.00337,3e-05,0.0778,0.719,126.229,34,0,1,0,1,0,0,0
62zuXt6X5B6YQOBNFV2eXG,The Thin Ice,146321,Pink Floyd,False,3,0.359,0.128,9,-16.983,0,0.0372,0.354,0.00181,0.656,0.178,110.35,55,0,1,0,0,0,0,0
77AB0zqvso8ALKUZ2HG2mG,Thin Line (feat. Buffalo Madonna),256179,Macklemore & Ryan Lewis,True,4,0.713,0.813,1,-6.54,1,0.26,0.619,1.43e-05,0.122,0.12,104.8,4,1,1,1,0,0,0,0
0wkTjRWGedSRcoLndkLzur,The Things We Do,284358,Patrick Watson,False,3,0.281,0.565,2,-7.465,0,0.0331,0.334,0.212,0.187,0.127,150.422,21,0,0,0,1,0,0,0
4hlVL09xDgvkoVSIu2zQwD,Things We Said Today - Live / Remastered,138733,The Beatles,False,4,0.305,0.627,5,-8.525,1,0.0463,0.0669,0.0,0.802,0.488,72.244,30,0,1,0,1,0,0,0
0voUr8lubIafUVJlauJxYF,Things We Said Today - Remastered 2009,155333,The Beatles,False,4,0.551,0.575,2,-8.208,0,0.0332,0.239,0.0,0.112,0.516,137.054,57,0,1,0,1,0,0,0
4kWE6FbgmEs1xaS6SmC7bV,The Things You Do,238784,Patrick Watson,False,4,0.137,0.236,6,-18.73,0,0.0405,0.929,0.926,0.0958,0.0474,170.256,17,1,0,0,0,0,0,0
64bKVrkaXQAKx04dLHqCNz,Think For Yourself - Remastered 2009,138520,The Beatles,False,4,0.529,0.567,0,-9.796,1,0.0282,0.0124,0.0,0.0729,0.799,130.544,52,0,1,0,1,0,0,0
7c9qf9V6PapwNsAHTjzVI9,"Thinking Of You - Live At MTV Unplugged, 2009",278333,Katy Perry,False,4,0.322,0.504,4,-6.844,1,0.034,0.397,0.0,0.113,0.156,144.864,38,1,0,0,0,0,0,0
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,281560,Ed Sheeran,False,4,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,83,1,0,0,1,0,0,0
1yRvOL3HruyNKODMBHt1Qh,Thirteen,176500,C418,False,1,0.26,0.0671,4,-30.388,0,0.0446,0.964,0.954,0.116,0.0286,70.648,51,1,1,0,1,0,0,0
7h0PH8SyWoXnkTdnRvoO8W,This Boy - Anthology 1 Version,141786,The Beatles,False,4,0.546,0.653,11,-7.033,0,0.051,0.579,0.000254,0.929,0.562,70.952,31,0,1,0,1,0,0,0
0oQshbv1BFLZ61b1tQ4Eqg,This Boy - Remastered 2009,136080,The Beatles,False,3,0.66,0.337,2,-11.524,1,0.0286,0.213,1.57e-05,0.142,0.703,110.173,51,0,1,0,1,0,0,0
3uLM7cbAQdFx2uFRyVVGwN,This Feeling,268853,Alabama Shakes,False,4,0.626,0.333,7,-11.413,1,0.0365,0.824,0.0103,0.107,0.318,130.835,45,0,1,0,1,0,1,0
7pJo9G3BaTgYAxrhiENJGg,This Head I Hold,175773,Electric Guest,False,4,0.663,0.873,0,-4.915,1,0.0328,0.0268,0.0108,0.261,0.962,162.021,0,1,1,0,0,0,0,0
6XW2rKHwNnX5qzk79Qis9w,This Is The Last Time,283386,The National,False,4,0.499,0.496,0,-10.246,0,0.0327,0.644,0.368,0.0934,0.14,140.047,3,0,1,0,1,0,0,0
1YSOjTlwRYklME3JQSrHuP,This Low Commotion,306146,Timber Timbre,False,3,0.311,0.545,0,-5.616,1,0.0307,0.231,0.357,0.253,0.13,168.596,25,0,1,0,1,0,0,0
04T1Cw6DewfkwAEXkarWmN,This Train,205346,WhoMadeWho,False,4,0.621,0.84,4,-6.985,1,0.094,0.032,0.626,0.351,0.287,138.041,0,1,1,0,0,0,0,0
